# https://patronite.pl/kategoria/47/polityka?page=1
polityka|https://patronite.pl/rauhut|Maciej Rauhut|0|0 zł|225 zł
polityka|https://patronite.pl/lodzdlaludzi|Łódź dla ludzi|8|429 zł|4020 zł
polityka|https://patronite.pl/niepelnosprytna|Malwina Łapińska|5|155 zł|17 000 zł
polityka|https://patronite.pl/AplikacjaDemokracja|Aplikacja Demokracja|0|0 zł|415 zł
polityka|https://patronite.pl/oratowski|Adrian Oratowski|0|0 zł|220 zł
polityka|https://patronite.pl/instytutnowejeuropy|Instytut Nowej Europy|3|85 zł|2860 zł
polityka|https://patronite.pl/mateusz-tites-meyer|Mateùsz Titës Meyer|0|0 zł|660 zł
polityka|https://patronite.pl/srodekodsrodka|Środek od środka|0|0 zł|1750 zł
polityka|https://patronite.pl/christianitas|Christianitas|46|2000 zł|63 000 zł
polityka|https://patronite.pl/cojestnietakzkrakowem|Co jest nie tak z Krakowem|5|115 zł|9525 zł
# https://patronite.pl/kategoria/47/polityka?page=13
polityka|https://patronite.pl/podrozbezpaszportu|Podróż bez Paszportu|319|4920 zł|54 000 zł
polityka|https://patronite.pl/NaOFFowo.MichalMcFlyKucharski|Na OFFowo Michał  McFly Kucharski|0|0 zł|0 zł
polityka|https://patronite.pl/idealistka|Idea Listka|0|0 zł|920 zł
polityka|https://patronite.pl/naostroinfo|naOSTROinfo|6|610 zł|8620 zł
polityka|https://patronite.pl/FundacjaWolnośćodReligii|Fundacja Wolność od Religii|26|830 zł|31 000 zł
polityka|https://patronite.pl/LatarnikKaliski|Latarnik Kaliski|1|32 zł|416 zł
polityka|https://patronite.pl/warchol|Warchoł|1|25 zł|1095 zł
polityka|https://patronite.pl/MCGrzesio|MCgrzesio|0|0 zł|60 zł
polityka|https://patronite.pl/dagmaraadamiak|Dagmara Adamiak|5|95 zł|4710 zł
polityka|https://patronite.pl/mypolitics|myPolitics|0|0 zł|10 000 zł
polityka|https://patronite.pl/spw|Spółdzielnia Praktyk Wywrotowych|2|215 zł|7750 zł
polityka|https://patronite.pl/moja-polska|Grzegorz Płaczek|2|14 zł|1127 zł
# https://patronite.pl/kategoria/47/polityka?page=14
polityka|https://patronite.pl/mateuszorzechowski|Mateusz Orzechowski|0|0|0
polityka|https://patronite.pl/odfejkuj-info|odfejkuj.info|0|0 zł|60 zł
polityka|https://patronite.pl/lewoskretni|Lewoskrętni Podcast|0|0 zł|320 zł
polityka|https://patronite.pl/LegoHistory2020|Artystka z Powołania|0|0 zł|0 zł
polityka|https://patronite.pl/bosieporycze|Weź przestań, bo się poryczę.|14|187 zł|1423 zł
polityka|https://patronite.pl/MJN|Miasto Jest Nasze|36|1085 zł|48 000 zł
polityka|https://patronite.pl/StowarzyszenieKlucz|Stowarzyszenie Klucz - Stop Społecznym Wykluczeniom|0|0 zł|230 zł
polityka|https://patronite.pl/duszczenko|Damian Duszczenko|0|0 zł|3380 zł
polityka|https://patronite.pl/NowoczesnaMyslNarodowa|Nowoczesna Myśl Narodowa|0|0 zł|2460 zł
polityka|https://patronite.pl/koroluk|Koroluk|93|2330 zł|84 000 zł
polityka|https://patronite.pl/radioretro|Henryk Berezowski|2|30 zł|150 zł
polityka|https://patronite.pl/dlapragi|Porozumienie dla Pragi|7|170 zł|9275 zł
# https://patronite.pl/kategoria/47/polityka?page=15
polityka|https://patronite.pl/koduj24|koduj24.pl|5|70 zł|15 000 zł
polityka|https://patronite.pl/worldsilesiancongress|World Silesian Congress|0|0 zł|45 zł
polityka|https://patronite.pl/KL|Kultura Liberalna|204|6895 zł|256 000 zł
polityka|https://patronite.pl/politykazagraniczna|Polityka Zagraniczna|201|3730 zł|145 000 zł
polityka|https://patronite.pl/klimowskimichal|Michał Klimowski|0|0 zł|1200 zł
polityka|https://patronite.pl/Krótkikursszpiegowania|"Krótki kurs szpiegowania" - Piotr Niemczyk|11|440 zł|28 000 zł
polityka|https://patronite.pl/ekopolityka|Ekopolityka|0|0 zł|153 zł
polityka|https://patronite.pl/LPU24|LPU24|0|0 zł|0 zł
polityka|https://patronite.pl/EwaStankiewicz|Ewa  Stankiewicz|0|0 zł|9505 zł
polityka|https://patronite.pl/TeczoweHerby|Tęczowe Herby|0|0 zł|501 zł
polityka|https://patronite.pl/marekczyz|Marek Czyż|116|2251 zł|275 000 zł
polityka|https://patronite.pl/halogorlice-info|Informacyjny Portal Internetowy halogorlice.info|3|45 zł|1425 zł
# https://patronite.pl/kategoria/47/polityka?page=16
polityka|https://patronite.pl/LepiejWiedz|Lepiej Wiedzieć|8|122 zł|6276 zł
polityka|https://patronite.pl/spolecznypl|społeczny.PL|0|0 zł|0 zł
polityka|https://patronite.pl/profil/292166/marcin-rz|Disu tv|0|0 zł|84 zł
polityka|https://patronite.pl/stosunkowobliskiwschod|Stosunkowo Bliski Wschód - Jakub Katulski|6|100 zł|0
polityka|https://patronite.pl/PoProstuWschód|Piotr Pogorzelski|211|2935 zł|76 000 zł
polityka|https://patronite.pl/koronawirus|Damian K.|0|0 zł|0 zł
polityka|https://patronite.pl/DariuszRosiak|Dariusz Rosiak|7023|110835 zł|4.05 000000 zł
polityka|https://patronite.pl/ladypasztet|Lady Pasztet|3|39 zł|11 000 zł
polityka|https://patronite.pl/ZnowuwtejPolsce|Znowu w  tej Polsce|1|5 zł|1795 zł
polityka|https://patronite.pl/instytutdzd|Instytut Danych z D... Polska|0|0 zł|561 zł
polityka|https://patronite.pl/politykotki|Politykotki|0|0 zł|3880 zł
polityka|https://patronite.pl/WorldMC|WorldMC|0|0 zł|0 zł
# https://patronite.pl/kategoria/47/polityka?page=17
